2018-05-09 00:06:10,1,r/movies,0,2018-05-09 00:23:39,0,1,1,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 00:09:01,0,10,2408,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 00:23:10,1,8,1138,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 00:26:44,2,2,520,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 00:29:45,3,1,467,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 00:48:03,4,3,302,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 00:50:57,5,5,201,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 01:52:32,6,5,204,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 01:54:11,7,6,119,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:26:25,8,1,56,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:52:04,9,1,17,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 01:56:52,8,3,63,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:03:18,9,1,29,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:25:09,9,1,10,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:45:45,9,0,1,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:03:14,8,0,6,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:29:32,8,0,5,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:30:11,8,1,4,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:53:39,9,0,1,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:23:44,8,0,3,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:18:14,7,5,22,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:27:25,8,6,15,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:40:48,9,1,10,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:46:19,9,0,2,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:46:52,9,0,2,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:47:51,9,0,2,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:59:35,9,0,2,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:31:10,9,1,2,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:27:56,8,0,6,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:27:58,8,0,1,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:55:31,8,0,1,0
2018-05-09 00:06:10,1,r/movies,1,2018-05-09 02:29:03,8,0,0,0
